campaign_name,ad_group,currency,clicks_ad,impressions,cost,indication,brand_target,date
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|EX,USD,0,10,0.0,BZS,DTC,2024-06-29
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|PH,USD,0,19,0.0,BZS,DTC,2024-06-29
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-06-29
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|PH,USD,3,39,13.63,BZS,DTC,2024-06-29
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|EX,USD,8,113,47.21,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|EX,USD,12,124,64.84,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|PH,USD,10,143,53.13,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|PH,USD,15,148,84.06,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|EX,USD,3,187,30.79,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|EX,USD,5,223,56.94,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|PH,USD,6,382,72.41,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|PH,USD,5,285,60.45,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,1,5,6.2,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,2,8,23.36,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,2,8,29.23,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,7,105,95.62,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,14,109,165.05,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,1,16,11.19,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,0,13,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|EX,USD,36,172,191.18,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|EX,USD,50,229,327.17,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|PH,USD,19,289,215.39,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|PH,USD,15,256,166.46,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|EX,USD,0,4,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|EX,USD,1,5,11.52,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|PH,USD,0,7,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|PH,USD,2,13,34.58,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|EX,USD,5,16,30.42,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|EX,USD,2,4,15.28,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Resources|TXT|National|A:A|1|EX,USD,0,7,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Resources|TXT|National|A:A|1|EX,USD,0,9,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,1,5,12.4,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,2,9,24.99,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,0,12,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Risk|TXT|National|A:A|1|EX,USD,6,27,43.69,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Risk|TXT|National|A:A|1|EX,USD,0,22,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Risk|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Risk|TXT|National|A:A|1|PH,USD,0,7,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|EX,USD,12,53,91.93,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|EX,USD,11,44,76.41,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Safety|TXT|National|A:A|1|PH,USD,0,7,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|EX,USD,1,2,5.32,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Study|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|EX,USD,8,39,83.15,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|EX,USD,11,34,101.62,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|PH,USD,1,6,10.9,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Treatment|TXT|National|A:A|1|PH,USD,1,6,10.47,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Understanding|TXT|National|A:A|1|EX,USD,1,7,10.63,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Understanding|TXT|National|A:A|1|EX,USD,0,4,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,2,29,22.74,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|EX,USD,0,17,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,0,17,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,0,16,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,9,70,99.45,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS General|TXT|National|A:A|1|PH,USD,14,58,148.62,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|EX,USD,0,13,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|PH,USD,3,21,12.1,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS Condition,BZS general|TXT|National|A:A|1|PH,USD,3,5,8.9,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS general|TXT|National|A:A|1|PH,USD,1,1,10.03,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|BZS ITT Condition,BZS general|TXT|National|A:A|1|PH,USD,1,3,9.99,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|EX,USD,7,126,45.96,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|EX,USD,7,90,47.88,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|PH,USD,15,357,94.79,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Condition|Condition,Alone|TXT|National|A:A|1|PH,USD,11,318,73.62,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,1,10,5.84,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,1,62,6.1,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,2,33,12.76,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS,BZS|TXT|National|A:A|1|PH,USD,2,1,13.8,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|EX,USD,0,14,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|PH,USD,0,19,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,About|TXT|National|A:A|1|PH,USD,0,30,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|PH,USD,0,7,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Causes|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Diagnosis|TXT|National|A:A|1|EX,USD,1,16,5.55,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Diagnosis|TXT|National|A:A|1|EX,USD,1,8,5.44,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Diagnosis|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Medication|TXT|National|A:A|1|PH,USD,1,11,6.28,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Medication|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|EX,USD,0,7,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,Symptoms|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|PH,USD,0,5,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Core|BZS+,What Is|TXT|National|A:A|1|PH,USD,0,5,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Cancer Risk|TXT|National|A:A|1|PH,USD,0,3,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,1,11,5.6,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,4,38,28.09,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|EX,USD,3,26,21.5,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,9,111,57.6,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,4,40,22.63,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,3,21,17.27,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Information|BZS Info,BZS Info|TXT|National|A:A|1|PH,USD,9,104,62.96,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Dosing|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Dosing|TXT|National|A:A|1|PH,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,6,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Resources|TXT|National|A:A|1|PH,USD,0,8,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,1,10,3.58,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,5,19,27.67,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Safety|TXT|National|A:A|1|PH,USD,7,21,41.54,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|EX,USD,0,3,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,1,3,10.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,2,7,6.68,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,6,44,37.26,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,6,37,34.61,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Trial|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|EX,USD,3,31,14.15,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|EX,USD,4,13,18.9,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|PH,USD,0,4,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|PH,USD,0,5,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Resources|BZS Resources,BZS Understanding|TXT|National|A:A|1|PH,USD,0,14,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,1,11,6.27,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,8,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|EX,USD,0,0,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,4,71,24.01,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,4,52,22.94,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,5,40,25.4,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|BZS Treatment,BZS Treatment|TXT|National|A:A|1|PH,USD,5,37,26.26,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|EX,USD,0,8,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|PH,USD,1,11,6.15,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Management|TXT|National|A:A|1|PH,USD,1,12,6.26,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|EX,USD,1,3,2.11,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|EX,USD,2,3,6.61,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|PH,USD,0,0,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Side Effects|TXT|National|A:A|1|PH,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|PH,USD,0,10,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment,Therapy|TXT|National|A:A|1|PH,USD,0,6,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|EX,USD,0,2,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|PH,USD,1,1,8.71,BZS,DTC,2024-06-30
|CN|DTCB|UB|mBC|NEU|NEU|Treatment|Treatment Priority,Treatment|TXT|National|A:A|1|PH,USD,2,62,7.04,BZS,DTC,2024-06-30
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|EX,USD,9,195,51.84,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitors|TXT|National|A:A|1|PH,USD,18,223,106.82,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|EX,USD,6,632,72.52,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Competitive|Competitor,Competitor|TXT|National|A:A|1|PH,USD,14,710,158.26,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,0,4,0.0,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|EX,USD,0,23,0.0,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,22,230,258.47,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Condition|BZS,BZS|TXT|National|A:A|1|PH,USD,5,50,72.35,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|EX,USD,110,601,675.56,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Core|Alone,Alone|TXT|National|A:A|1|PH,USD,48,643,532.36,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|EX,USD,1,21,17.8,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Core|Branded,Alone|TXT|National|A:A|1|PH,USD,3,25,39.79,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|EX,USD,4,11,28.12,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Dosing|TXT|National|A:A|1|PH,USD,0,0,0.0,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Info|TXT|National|A:A|1|EX,USD,17,77,97.89,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Resources|TXT|National|A:A|1|EX,USD,1,11,7.86,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|EX,USD,0,1,0.0,BZS,DTC,2024-07-01
|CN|DTCB|BR|mBC|NEU|NEU|Information|Info,Results|TXT|National|A:A|1|PH,USD,0,8,0.0,BZS,DTC,2024-07-01
